date,store_nbr,transaction_aug
2013-01-29,32,786
2013-01-29,33,605
2013-01-29,34,377
2013-01-29,35,565
2013-01-29,37,460
2013-01-29,38,936
2013-01-29,39,269
2013-01-29,40,396
2013-01-29,41,788
2013-01-29,43,765
2013-01-29,44,757
2013-01-29,45,941
2013-01-29,46,592
2013-01-29,47,289
2013-01-29,48,484
2013-01-29,49,423
2013-01-29,50,678
2013-01-29,51,814
2013-01-29,54,272
2013-01-30,1,39
2013-01-30,2,873
2013-01-30,3,493
2013-01-30,4,621
2013-01-30,5,163
2013-01-30,6,359
2013-01-30,7,645
2013-01-30,8,334
2013-01-30,9,387
2013-01-30,10,166
2013-01-30,11,464
2013-01-30,12,59
2013-01-30,13,168
2013-01-30,14,408
2013-01-30,15,754
2013-01-30,16,797
2013-01-30,17,782
2013-01-30,18,46
2013-01-30,19,118
2013-01-30,23,323
2013-01-30,24,536
2013-01-30,25,330
2013-01-30,26,493
2013-01-30,27,725
2013-01-30,28,904
2013-01-30,30,700
2013-01-30,31,850
2013-01-30,32,215
2013-01-30,33,299
2013-01-30,34,14
2013-01-30,35,140
2013-01-30,37,770
2013-01-30,38,121
2013-01-30,39,204
2013-01-30,40,12
2013-01-30,41,54
2013-01-30,43,861
2013-01-30,44,979
2013-01-30,45,312
2013-01-30,46,813
2013-01-30,47,295
2013-01-30,48,463
2013-01-30,49,434
2013-01-30,50,596
2013-01-30,51,953
2013-01-30,54,487
2013-01-31,1,936
2013-01-31,2,135
2013-01-31,3,293
2013-01-31,4,310
2013-01-31,5,108
2013-01-31,6,216
2013-01-31,7,33
2013-01-31,8,500
2013-01-31,9,878
2013-01-31,10,166
2013-01-31,11,621
2013-01-31,12,836
2013-01-31,13,968
2013-01-31,14,302
2013-01-31,15,721
2013-01-31,16,480
2013-01-31,17,273
2013-01-31,18,524
2013-01-31,19,78
2013-01-31,23,133
2013-01-31,24,908
2013-01-31,25,807
2013-01-31,26,589
2013-01-31,27,101
2013-01-31,28,337
2013-01-31,30,570
2013-01-31,31,664
2013-01-31,32,641
2013-01-31,33,552
2013-01-31,34,838
2013-01-31,35,988
2013-01-31,37,999
2013-01-31,38,466
2013-01-31,39,225
2013-01-31,40,801
2013-01-31,41,664
2013-01-31,43,270
2013-01-31,44,156
2013-01-31,45,353
2013-01-31,46,594
2013-01-31,47,709
2013-01-31,48,825
2013-01-31,49,880
2013-01-31,50,247
2013-01-31,51,806
2013-01-31,54,774
2013-02-01,1,360
2013-02-01,2,931
2013-02-01,3,588
2013-02-01,4,484
2013-02-01,5,199
2013-02-01,6,906
2013-02-01,7,617
2013-02-01,8,869
2013-02-01,9,61
2013-02-01,10,702
2013-02-01,11,470
2013-02-01,12,443
2013-02-01,13,395
2013-02-01,14,272
2013-02-01,15,943
2013-02-01,16,531
2013-02-01,17,69
2013-02-01,18,422
2013-02-01,19,131
2013-02-01,23,89
2013-02-01,24,728
2013-02-01,25,786
2013-02-01,26,345
2013-02-01,27,936
2013-02-01,28,404
2013-02-01,30,309
2013-02-01,31,235
2013-02-01,32,790
2013-02-01,33,44
2013-02-01,34,613
2013-02-01,35,150
2013-02-01,37,247
2013-02-01,38,135
2013-02-01,39,461
2013-02-01,40,35
2013-02-01,41,867
2013-02-01,43,944
2013-02-01,44,33
2013-02-01,45,970
2013-02-01,46,653
2013-02-01,47,755
2013-02-01,48,903
2013-02-01,49,934
2013-02-01,50,770
2013-02-01,51,908
2013-02-01,54,967
2013-02-02,1,722
2013-02-02,2,981
2013-02-02,3,957
2013-02-02,4,289
2013-02-02,5,993
2013-02-02,6,883
2013-02-02,7,373
2013-02-02,8,235
2013-02-02,9,388
2013-02-02,10,386
2013-02-02,11,33
2013-02-02,12,207
2013-02-02,13,660
2013-02-02,14,494
2013-02-02,15,769
2013-02-02,16,446
2013-02-02,17,443
2013-02-02,18,239
2013-02-02,19,453
2013-02-02,23,238
2013-02-02,24,130
2013-02-02,25,558
2013-02-02,26,111
2013-02-02,27,645
2013-02-02,28,380
2013-02-02,30,705
2013-02-02,31,516
2013-02-02,32,872
2013-02-02,33,228
2013-02-02,34,846
2013-02-02,35,82
2013-02-02,37,226
2013-02-02,38,255
2013-02-02,39,195
2013-02-02,40,448
2013-02-02,41,627
2013-02-02,43,989
2013-02-02,44,299
2013-02-02,45,870
2013-02-02,46,630
2013-02-02,47,557
2013-02-02,48,420
2013-02-02,49,640
2013-02-02,50,754
2013-02-02,51,853
2013-02-02,54,636
2013-02-03,1,562
2013-02-03,2,517
2013-02-03,3,719
2013-02-03,4,115
2013-02-03,5,312
2013-02-03,6,817
2013-02-03,7,684
2013-02-03,8,999
2013-02-03,9,799
2013-02-03,10,428
2013-02-03,11,168
2013-02-03,12,559
2013-02-03,13,960
2013-02-03,14,506
2013-02-03,15,773
2013-02-03,16,477
2013-02-03,17,644
2013-02-03,18,836
2013-02-03,19,488
2013-02-03,23,475
2013-02-03,24,35
2013-02-03,25,19
2013-02-03,26,38
2013-02-03,27,463
2013-02-03,28,644
2013-02-03,30,214
2013-02-03,31,711
2013-02-03,32,856
2013-02-03,33,741
2013-02-03,34,810
2013-02-03,35,193
2013-02-03,37,83
2013-02-03,38,846
2013-02-03,39,624
2013-02-03,40,263
2013-02-03,41,633
2013-02-03,43,158
2013-02-03,44,830
2013-02-03,45,172
2013-02-03,46,211
2013-02-03,47,739
2013-02-03,48,989
2013-02-03,49,419
2013-02-03,50,275
2013-02-03,51,922
2013-02-03,54,534
2013-02-04,1,982
2013-02-04,2,794
2013-02-04,3,310
2013-02-04,4,339
2013-02-04,5,910
2013-02-04,6,110
2013-02-04,7,94
2013-02-04,8,457
2013-02-04,9,450
2013-02-04,10,232
2013-02-04,11,842
2013-02-04,12,933
2013-02-04,13,986
2013-02-04,14,561
2013-02-04,15,269
2013-02-04,16,37
2013-02-04,17,195
2013-02-04,18,506
2013-02-04,19,755
2013-02-04,23,795
2013-02-04,24,176
2013-02-04,25,352
2013-02-04,26,469
2013-02-04,27,238
2013-02-04,28,855
2013-02-04,30,697
2013-02-04,31,757
2013-02-04,32,546
2013-02-04,33,858
2013-02-04,34,551
2013-02-04,35,258
2013-02-04,37,65
2013-02-04,38,830
2013-02-04,39,566
2013-02-04,40,563
2013-02-04,41,413
2013-02-04,43,745
2013-02-04,44,11
2013-02-04,45,402
2013-02-04,46,947
2013-02-04,47,100
2013-02-04,48,438
2013-02-04,49,576
2013-02-04,50,438
2013-02-04,51,690
2013-02-04,54,548
2013-02-05,1,12
2013-02-05,2,553
2013-02-05,3,275
2013-02-05,4,660
2013-02-05,5,556
2013-02-05,6,292
2013-02-05,7,590
2013-02-05,8,726
2013-02-05,9,70
2013-02-05,10,747
2013-02-05,11,877
2013-02-05,12,81
2013-02-05,13,631
2013-02-05,14,343
2013-02-05,15,738
2013-02-05,16,782
2013-02-05,17,788
2013-02-05,18,582
2013-02-05,19,761
2013-02-05,23,910
2013-02-05,24,215
2013-02-05,25,378
2013-02-05,26,757
2013-02-05,27,103
2013-02-05,28,359
2013-02-05,30,325
2013-02-05,31,63
2013-02-05,32,830
2013-02-05,33,760
2013-02-05,34,96
2013-02-05,35,722
2013-02-05,37,433
2013-02-05,38,272
2013-02-05,39,193
2013-02-05,40,509
2013-02-05,41,546
2013-02-05,43,948
2013-02-05,44,378
2013-02-05,45,328
2013-02-05,46,82
2013-02-05,47,846
2013-02-05,48,150
2013-02-05,49,276
2013-02-05,50,559
2013-02-05,51,687
2013-02-05,54,334
2013-02-06,1,586
2013-02-06,2,317
2013-02-06,3,336
2013-02-06,4,952
2013-02-06,5,714
2013-02-06,6,891
2013-02-06,7,563
2013-02-06,8,500
2013-02-06,9,822
2013-02-06,10,699
2013-02-06,11,446
2013-02-06,12,482
2013-02-06,13,856
2013-02-06,14,152
2013-02-06,15,229
2013-02-06,16,563
2013-02-06,17,145
2013-02-06,18,177
2013-02-06,19,949
2013-02-06,23,497
2013-02-06,24,714
2013-02-06,25,702
2013-02-06,26,363
2013-02-06,27,36
2013-02-06,28,520
2013-02-06,30,482
2013-02-06,31,938
2013-02-06,32,488
2013-02-06,33,361
2013-02-06,34,178
2013-02-06,35,522
2013-02-06,37,743
2013-02-06,38,186
2013-02-06,39,822
2013-02-06,40,868
2013-02-06,41,730
2013-02-06,43,123
2013-02-06,44,512
2013-02-06,45,258
2013-02-06,46,786
2013-02-06,47,363
2013-02-06,48,828
2013-02-06,49,746
2013-02-06,50,620
2013-02-06,51,674
2013-02-06,54,556
2013-02-07,1,386
2013-02-07,2,515
2013-02-07,3,719
2013-02-07,4,912
2013-02-07,5,609
2013-02-07,6,970
2013-02-07,7,145
2013-02-07,8,164
2013-02-07,9,491
2013-02-07,10,781
2013-02-07,11,833
2013-02-07,12,570
2013-02-07,13,741
2013-02-07,14,353
2013-02-07,15,470
2013-02-07,16,569
2013-02-07,17,843
2013-02-07,18,316
2013-02-07,19,792
2013-02-07,23,233
2013-02-07,24,647
2013-02-07,25,815
2013-02-07,26,808
2013-02-07,27,303
2013-02-07,28,675
2013-02-07,30,492
2013-02-07,31,799
2013-02-07,32,968
2013-02-07,33,103
2013-02-07,34,545
2013-02-07,35,227
2013-02-07,37,319
2013-02-07,38,145
2013-02-07,39,905
2013-02-07,40,306
2013-02-07,41,678
2013-02-07,43,174
2013-02-07,44,441
2013-02-07,45,974
2013-02-07,46,856
2013-02-07,47,958
2013-02-07,48,425
2013-02-07,49,844
2013-02-07,50,858
2013-02-07,51,720
2013-02-07,54,595
2013-02-08,1,286
2013-02-08,2,741
2013-02-08,3,854
2013-02-08,4,424
2013-02-08,5,282
2013-02-08,6,373
2013-02-08,7,333
2013-02-08,8,244
2013-02-08,9,39
2013-02-08,10,498
2013-02-08,11,528
2013-02-08,12,765
2013-02-08,13,572
2013-02-08,14,123
2013-02-08,15,246
2013-02-08,16,266
2013-02-08,17,175
2013-02-08,18,701
2013-02-08,19,85
2013-02-08,23,893
2013-02-08,24,697
2013-02-08,25,86
2013-02-08,26,157
2013-02-08,27,452
2013-02-08,28,859
2013-02-08,30,861
2013-02-08,31,762
2013-02-08,32,479
2013-02-08,33,16
2013-02-08,34,193
2013-02-08,35,405
2013-02-08,37,915
2013-02-08,38,406
2013-02-08,39,406
2013-02-08,40,664
2013-02-08,41,934
2013-02-08,43,511
2013-02-08,44,509
2013-02-08,45,698
2013-02-08,46,875
2013-02-08,47,341
2013-02-08,48,318
2013-02-08,49,20
2013-02-08,50,70
2013-02-08,51,89
2013-02-08,54,161
2013-02-09,1,921
2013-02-09,2,518
2013-02-09,3,853
2013-02-09,4,876
2013-02-09,5,787
2013-02-09,6,105
2013-02-09,7,747
2013-02-09,8,153
2013-02-09,9,718
2013-02-09,10,384
2013-02-09,11,145
2013-02-09,12,783
2013-02-09,13,214
2013-02-09,14,305
2013-02-09,15,387
2013-02-09,16,814
2013-02-09,17,303
2013-02-09,18,839
2013-02-09,19,958
2013-02-09,23,97
2013-02-09,24,671
2013-02-09,25,226
2013-02-09,26,192
2013-02-09,27,88
2013-02-09,28,268
2013-02-09,30,549
2013-02-09,31,163
2013-02-09,32,542
2013-02-09,33,628
2013-02-09,34,429
2013-02-09,35,475
2013-02-09,37,937
2013-02-09,38,79
2013-02-09,39,341
2013-02-09,40,969
2013-02-09,41,701
2013-02-09,43,511
2013-02-09,44,568
2013-02-09,45,16
2013-02-09,46,608
2013-02-09,47,816
2013-02-09,48,779
2013-02-09,49,513
2013-02-09,50,690
2013-02-09,51,353
2013-02-09,54,874
2013-02-10,1,206
2013-02-10,2,265
2013-02-10,3,42
2013-02-10,4,364
2013-02-10,5,446
2013-02-10,6,497
2013-02-10,7,388
2013-02-10,8,756
2013-02-10,9,950
2013-02-10,10,883
2013-02-10,11,27
2013-02-10,12,494
2013-02-10,13,144
2013-02-10,14,609
2013-02-10,15,244
2013-02-10,16,17
2013-02-10,17,647
2013-02-10,18,570
2013-02-10,19,237
2013-02-10,23,840
2013-02-10,24,138
2013-02-10,25,888
2013-02-10,26,673
2013-02-10,27,590
2013-02-10,28,285
2013-02-10,30,592
2013-02-10,31,875
2013-02-10,32,22
2013-02-10,33,758
2013-02-10,34,197
2013-02-10,35,981
2013-02-10,37,901
2013-02-10,38,760
2013-02-10,39,681
2013-02-10,40,990
2013-02-10,41,511
2013-02-10,43,766
2013-02-10,44,445
2013-02-10,45,430
2013-02-10,46,849
2013-02-10,47,622
2013-02-10,48,395
2013-02-10,49,697
2013-02-10,50,929
2013-02-10,51,316
2013-02-10,54,317
2013-02-11,1,700
2013-02-11,2,217
2013-02-11,3,148
2013-02-11,4,524
2013-02-11,5,545
2013-02-11,6,821
2013-02-11,7,535
2013-02-11,8,432
2013-02-11,9,102
2013-02-11,10,24
2013-02-11,11,385
2013-02-11,12,11
2013-02-11,13,793
2013-02-11,14,235
2013-02-11,15,68
2013-02-11,16,352
2013-02-11,17,453
2013-02-11,18,612
2013-02-11,19,554
2013-02-11,23,858
2013-02-11,24,140
2013-02-11,25,347
2013-02-11,26,238
2013-02-11,27,913
2013-02-11,28,255
2013-02-11,30,473
2013-02-11,31,474
2013-02-11,32,296
2013-02-11,33,342
2013-02-11,34,570
2013-02-11,35,610
2013-02-11,37,506
2013-02-11,38,992
2013-02-11,39,848
2013-02-11,40,518
2013-02-11,41,68
2013-02-11,43,303
2013-02-11,44,111
2013-02-11,45,438
2013-02-11,46,838
2013-02-11,47,770
2013-02-11,48,70
2013-02-11,49,985
2013-02-11,50,898
2013-02-11,51,233
2013-02-11,54,489
2013-02-12,1,347
2013-02-12,2,389
2013-02-12,3,604
2013-02-12,4,902
2013-02-12,5,225
2013-02-12,6,281
2013-02-12,7,440
2013-02-12,8,238
2013-02-12,9,813
2013-02-12,10,285
2013-02-12,11,349
2013-02-12,12,559
2013-02-12,13,954
2013-02-12,14,476
2013-02-12,15,729
2013-02-12,16,182
2013-02-12,17,860
2013-02-12,18,676
2013-02-12,19,758
2013-02-12,23,850
2013-02-12,24,389
2013-02-12,25,480
2013-02-12,26,149
2013-02-12,27,83
2013-02-12,28,491
2013-02-12,30,651
2013-02-12,31,540
2013-02-12,32,547
2013-02-12,33,324
2013-02-12,34,961
2013-02-12,35,29
2013-02-12,37,652
2013-02-12,38,157
2013-02-12,39,209
2013-02-12,40,104
2013-02-12,41,685
2013-02-12,43,50
2013-02-12,44,839
2013-02-12,45,682
2013-02-12,46,332
2013-02-12,47,557
2013-02-12,48,30
2013-02-12,49,820
2013-02-12,50,859
2013-02-12,51,12
2013-02-12,54,581
2013-02-13,1,752
2013-02-13,2,568
2013-02-13,3,508
2013-02-13,4,643
2013-02-13,5,769
2013-02-13,6,734
2013-02-13,7,561
2013-02-13,8,448
2013-02-13,9,341
2013-02-13,10,650
2013-02-13,11,668
2013-02-13,12,300
2013-02-13,13,575
2013-02-13,14,166
2013-02-13,15,977
2013-02-13,16,694
2013-02-13,17,503
2013-02-13,18,582
2013-02-13,19,602
2013-02-13,23,966
2013-02-13,24,718
2013-02-13,25,198
2013-02-13,26,562
2013-02-13,27,422
2013-02-13,28,472
2013-02-13,30,239
2013-02-13,31,377
2013-02-13,32,154
2013-02-13,33,621
2013-02-13,34,686
2013-02-13,35,658
2013-02-13,37,864
2013-02-13,38,545
2013-02-13,39,315
2013-02-13,40,810
2013-02-13,41,411
2013-02-13,43,468
2013-02-13,44,690
2013-02-13,45,273
2013-02-13,46,343
2013-02-13,47,241
2013-02-13,48,670
2013-02-13,49,868
2013-02-13,50,961
2013-02-13,51,90
2013-02-13,54,495
2013-02-14,1,43
2013-02-14,2,166
2013-02-14,3,191
2013-02-14,4,145
2013-02-14,5,171
2013-02-14,6,502
2013-02-14,7,521
2013-02-14,8,509
2013-02-14,9,203
2013-02-14,10,670
2013-02-14,11,220
2013-02-14,12,6
2013-02-14,13,190
2013-02-14,14,201
2013-02-14,15,922
2013-02-14,16,298
2013-02-14,17,796
2013-02-14,18,577
2013-02-14,19,26
2013-02-14,23,934
2013-02-14,24,495
2013-02-14,25,249
2013-02-14,26,934
2013-02-14,27,566
2013-02-14,28,61
2013-02-14,30,182
2013-02-14,31,375
2013-02-14,32,782
2013-02-14,33,455
2013-02-14,34,878
2013-02-14,35,662
2013-02-14,37,677
2013-02-14,38,956
2013-02-14,39,144
2013-02-14,40,843
2013-02-14,41,558
2013-02-14,43,780
2013-02-14,44,900
2013-02-14,45,450
2013-02-14,46,244
2013-02-14,47,132
2013-02-14,48,326
2013-02-14,49,984
2013-02-14,50,363
2013-02-14,51,96
2013-02-14,54,507
2013-02-15,1,20
2013-02-15,2,487
2013-02-15,3,625
2013-02-15,4,856
2013-02-15,5,867
2013-02-15,6,541
2013-02-15,7,674
2013-02-15,8,763
2013-02-15,9,779
2013-02-15,10,378
2013-02-15,11,162
2013-02-15,12,17
2013-02-15,13,831
2013-02-15,14,944
2013-02-15,15,655
2013-02-15,16,939
2013-02-15,17,159
2013-02-15,18,564
2013-02-15,19,249
2013-02-15,23,966
2013-02-15,24,108
2013-02-15,25,847
2013-02-15,26,801
2013-02-15,27,438
2013-02-15,28,256
2013-02-15,30,21
2013-02-15,31,182
2013-02-15,32,401
2013-02-15,33,226
2013-02-15,34,248
2013-02-15,35,945
2013-02-15,37,43
2013-02-15,38,252
2013-02-15,39,639
2013-02-15,40,836
2013-02-15,41,413
2013-02-15,43,889
2013-02-15,44,171
2013-02-15,45,944
2013-02-15,46,196
2013-02-15,47,152
2013-02-15,48,410
2013-02-15,49,987
2013-02-15,50,340
2013-02-15,51,700
2013-02-15,54,796
2013-02-16,1,297
2013-02-16,2,240
2013-02-16,3,503
2013-02-16,4,290
2013-02-16,5,682
2013-02-16,6,483
2013-02-16,7,101
2013-02-16,8,689
2013-02-16,9,43
2013-02-16,10,617
2013-02-16,11,72
2013-02-16,12,395
2013-02-16,13,31
2013-02-16,14,148
2013-02-16,15,777
2013-02-16,16,264
2013-02-16,17,210
2013-02-16,18,87
2013-02-16,19,773
2013-02-16,23,351
2013-02-16,24,410
2013-02-16,25,109
2013-02-16,26,231
2013-02-16,27,580
2013-02-16,28,710
2013-02-16,30,16
2013-02-16,31,121
2013-02-16,32,435
2013-02-16,33,428
2013-02-16,34,42
2013-02-16,35,253
2013-02-16,37,153
2013-02-16,38,91
2013-02-16,39,320
2013-02-16,40,756
2013-02-16,41,997
2013-02-16,43,199
2013-02-16,44,701
2013-02-16,45,874
2013-02-16,46,273
2013-02-16,47,90
2013-02-16,48,358
2013-02-16,49,378
2013-02-16,50,519
2013-02-16,51,715
2013-02-16,54,805
2013-02-17,1,194
2013-02-17,2,249
2013-02-17,3,923
2013-02-17,4,113
2013-02-17,5,396
2013-02-17,6,581
2013-02-17,7,417
2013-02-17,8,255
2013-02-17,9,909
2013-02-17,10,361
2013-02-17,11,691
2013-02-17,12,908
2013-02-17,13,317
2013-02-17,14,627
2013-02-17,15,545
2013-02-17,16,343
2013-02-17,17,545
2013-02-17,18,787
2013-02-17,19,906
2013-02-17,23,477
2013-02-17,24,891
2013-02-17,25,871
2013-02-17,26,453
2013-02-17,27,46
2013-02-17,28,281
2013-02-17,30,360
2013-02-17,31,20
2013-02-17,32,548
2013-02-17,33,497
2013-02-17,34,345
2013-02-17,35,950
2013-02-17,37,797
2013-02-17,38,795
2013-02-17,39,952
2013-02-17,40,93
2013-02-17,41,220
2013-02-17,43,29
2013-02-17,44,798
2013-02-17,45,449
2013-02-17,46,726
2013-02-17,47,232
2013-02-17,48,143
2013-02-17,49,246
2013-02-17,50,446
2013-02-17,51,847
2013-02-17,54,127
2013-02-18,1,893
2013-02-18,2,974
2013-02-18,3,57
2013-02-18,4,857
2013-02-18,5,788
2013-02-18,6,732
2013-02-18,7,973
2013-02-18,8,921
2013-02-18,9,157
2013-02-18,10,474
2013-02-18,11,538
2013-02-18,12,907
2013-02-18,13,187
2013-02-18,14,641
2013-02-18,15,532
2013-02-18,16,909
2013-02-18,17,329
2013-02-18,18,96
2013-02-18,19,835
2013-02-18,23,624
2013-02-18,24,580
2013-02-18,25,362
2013-02-18,26,635
2013-02-18,27,741
2013-02-18,28,501
2013-02-18,30,825
2013-02-18,31,49
2013-02-18,32,265
2013-02-18,33,316
2013-02-18,34,56
2013-02-18,35,565
2013-02-18,37,68
2013-02-18,38,887
2013-02-18,39,419
2013-02-18,40,863
2013-02-18,41,935
2013-02-18,43,509
2013-02-18,44,695
2013-02-18,45,660
2013-02-18,46,334
2013-02-18,47,611
2013-02-18,48,482
2013-02-18,49,425
2013-02-18,50,160
2013-02-18,51,43
2013-02-18,54,651
2013-02-19,1,536
2013-02-19,2,66
2013-02-19,3,913
2013-02-19,4,126
2013-02-19,5,366
2013-02-19,6,820
2013-02-19,7,485
2013-02-19,8,315
2013-02-19,9,294
2013-02-19,10,2
2013-02-19,11,366
2013-02-19,12,955
2013-02-19,13,107
2013-02-19,14,278
2013-02-19,15,163
2013-02-19,16,796
2013-02-19,17,229
2013-02-19,18,523
2013-02-19,19,62
2013-02-19,23,902
2013-02-19,24,223
2013-02-19,25,101
2013-02-19,26,928
2013-02-19,27,704
2013-02-19,28,531
2013-02-19,30,607
2013-02-19,31,776
2013-02-19,32,383
2013-02-19,33,555
2013-02-19,34,803
2013-02-19,35,228
2013-02-19,37,377
2013-02-19,38,95
2013-02-19,39,406
2013-02-19,40,212
2013-02-19,41,356
2013-02-19,43,73
2013-02-19,44,908
2013-02-19,45,945
2013-02-19,46,948
2013-02-19,47,418
2013-02-19,48,946
2013-02-19,49,938
2013-02-19,50,277
2013-02-19,51,12
2013-02-19,54,434
2013-02-20,1,857
2013-02-20,2,853
2013-02-20,3,107
2013-02-20,4,725
2013-02-20,5,770
2013-02-20,6,232
2013-02-20,7,262
2013-02-20,8,259
2013-02-20,9,441
2013-02-20,10,339
2013-02-20,11,429
2013-02-20,12,924
2013-02-20,13,672
2013-02-20,14,599
2013-02-20,15,902
2013-02-20,16,480
2013-02-20,17,849
2013-02-20,18,254
2013-02-20,19,698
2013-02-20,23,647
2013-02-20,24,163
2013-02-20,25,169
2013-02-20,26,318
2013-02-20,27,606
2013-02-20,28,759
2013-02-20,30,841
2013-02-20,31,320
2013-02-20,32,586
2013-02-20,33,525
2013-02-20,34,673
2013-02-20,35,804
2013-02-20,37,79
2013-02-20,38,764
2013-02-20,39,60
2013-02-20,40,786
2013-02-20,41,305
2013-02-20,43,406
2013-02-20,44,158
2013-02-20,45,861
2013-02-20,46,751
2013-02-20,47,20
2013-02-20,48,603
2013-02-20,49,515
2013-02-20,50,413
2013-02-20,51,681
2013-02-20,54,916
2013-02-21,1,750
2013-02-21,2,793
2013-02-21,3,799
2013-02-21,4,638
2013-02-21,5,992
2013-02-21,6,660
2013-02-21,7,220
2013-02-21,8,492
2013-02-21,9,420
2013-02-21,10,885
2013-02-21,11,598
2013-02-21,12,759
2013-02-21,13,258
2013-02-21,14,615
2013-02-21,15,593
2013-02-21,16,578
2013-02-21,17,448
2013-02-21,18,804
2013-02-21,19,136
2013-02-21,23,141
2013-02-21,24,362
2013-02-21,25,535
2013-02-21,26,694
2013-02-21,27,55
2013-02-21,28,717
2013-02-21,30,124
2013-02-21,31,147
2013-02-21,32,993
2013-02-21,33,479
2013-02-21,34,61
2013-02-21,35,758
2013-02-21,37,734
2013-02-21,38,321
2013-02-21,39,43
2013-02-21,40,408
2013-02-21,41,402
2013-02-21,43,856
2013-02-21,44,610
2013-02-21,45,30
2013-02-21,46,572
2013-02-21,47,546
2013-02-21,48,440
2013-02-21,49,853
2013-02-21,50,649
2013-02-21,51,467
2013-02-21,54,204
2013-02-22,1,688
2013-02-22,2,27
2013-02-22,3,710
2013-02-22,4,134
2013-02-22,5,119
2013-02-22,6,419
2013-02-22,7,107
2013-02-22,8,431
2013-02-22,9,414
2013-02-22,10,251
2013-02-22,11,553
2013-02-22,12,270
2013-02-22,13,622
2013-02-22,14,381
2013-02-22,15,131
2013-02-22,16,886
2013-02-22,17,796
2013-02-22,18,383
2013-02-22,19,451
2013-02-22,23,234
2013-02-22,24,795
2013-02-22,25,984
2013-02-22,26,351
2013-02-22,27,525
2013-02-22,28,976
2013-02-22,30,836
2013-02-22,31,269
2013-02-22,32,358
2013-02-22,33,478
2013-02-22,34,754
2013-02-22,35,270
2013-02-22,37,457
2013-02-22,38,497
2013-02-22,39,793
2013-02-22,40,357
2013-02-22,41,992
2013-02-22,43,382
2013-02-22,44,877
2013-02-22,45,85
2013-02-22,46,460
2013-02-22,47,511
2013-02-22,48,939
2013-02-22,49,658
2013-02-22,50,496
2013-02-22,51,469
2013-02-22,54,545
2013-02-23,1,49
2013-02-23,2,762
2013-02-23,3,300
2013-02-23,4,343
2013-02-23,5,904
2013-02-23,6,192
2013-02-23,7,497
2013-02-23,8,239
2013-02-23,9,430
2013-02-23,10,573
2013-02-23,11,533
2013-02-23,12,39
2013-02-23,13,12
2013-02-23,14,662
2013-02-23,15,420
2013-02-23,16,368
2013-02-23,17,474
2013-02-23,18,145
2013-02-23,19,843
2013-02-23,23,339
2013-02-23,24,388
2013-02-23,25,173
2013-02-23,26,217
2013-02-23,27,560
2013-02-23,28,96
2013-02-23,30,202
2013-02-23,31,18
2013-02-23,32,474
2013-02-23,33,355
2013-02-23,34,498
2013-02-23,35,249
2013-02-23,37,922
2013-02-23,38,955
2013-02-23,39,21
2013-02-23,40,841
2013-02-23,41,19
2013-02-23,43,978
2013-02-23,44,18
2013-02-23,45,209
2013-02-23,46,966
2013-02-23,47,19
2013-02-23,48,746
2013-02-23,49,668
2013-02-23,50,204
2013-02-23,51,280
2013-02-23,54,886
2013-02-24,1,232
2013-02-24,2,577
2013-02-24,3,189
2013-02-24,4,926
2013-02-24,5,828
2013-02-24,6,142
2013-02-24,7,409
2013-02-24,8,451
2013-02-24,9,995
2013-02-24,10,977
2013-02-24,11,260
2013-02-24,12,850
2013-02-24,13,647
2013-02-24,14,875
2013-02-24,15,620
2013-02-24,16,554
2013-02-24,17,545
2013-02-24,18,798
2013-02-24,19,688
2013-02-24,23,480
2013-02-24,24,903
2013-02-24,25,648
2013-02-24,26,719
2013-02-24,27,797
2013-02-24,28,327
2013-02-24,30,148
2013-02-24,31,999
2013-02-24,32,602
2013-02-24,33,812
2013-02-24,34,548
2013-02-24,35,892
2013-02-24,37,560
2013-02-24,38,201
2013-02-24,39,412
2013-02-24,40,81
2013-02-24,41,952
2013-02-24,43,577
2013-02-24,44,730
2013-02-24,45,569
2013-02-24,46,393
2013-02-24,47,138
2013-02-24,48,13
2013-02-24,49,198
2013-02-24,50,346
2013-02-24,51,957
2013-02-24,54,583
2013-02-25,1,900
2013-02-25,2,59
2013-02-25,3,958
2013-02-25,4,86
2013-02-25,5,810
2013-02-25,6,838
2013-02-25,7,655
2013-02-25,8,931
2013-02-25,9,298
2013-02-25,10,534
2013-02-25,11,819
2013-02-25,12,938
2013-02-25,13,616
2013-02-25,14,878
2013-02-25,15,467
2013-02-25,16,171
2013-02-25,17,819
2013-02-25,18,35
2013-02-25,19,904
2013-02-25,23,10
2013-02-25,24,209
2013-02-25,25,824
2013-02-25,26,129
2013-02-25,27,913
2013-02-25,28,11
2013-02-25,30,848
2013-02-25,31,640
2013-02-25,32,125
2013-02-25,33,497
2013-02-25,34,498
2013-02-25,35,8
2013-02-25,37,13
2013-02-25,38,270
2013-02-25,39,870
2013-02-25,40,408
2013-02-25,41,516
2013-02-25,43,556
2013-02-25,44,206
2013-02-25,45,85
2013-02-25,46,646
2013-02-25,47,561
2013-02-25,48,26
2013-02-25,49,434
2013-02-25,50,37
2013-02-25,51,316
2013-02-25,54,230
2013-02-26,1,456
2013-02-26,2,280
2013-02-26,3,130
2013-02-26,4,822
2013-02-26,5,148
2013-02-26,6,445
2013-02-26,7,327
2013-02-26,8,979
2013-02-26,9,785
