,date,store_nbr,item_nbr,item_aug,Y
730,2013-01-02,1,258268,996,2142
731,2013-01-02,1,258376,860,2006
732,2013-01-02,1,258395,556,1702
733,2013-01-02,1,258396,849,1995
734,2013-01-02,1,258411,771,1917
735,2013-01-02,1,260669,507,1653
736,2013-01-02,1,260893,590,1736
737,2013-01-02,1,261052,507,1653
738,2013-01-02,1,261053,339,1485
739,2013-01-02,1,261700,905,2051
740,2013-01-02,1,262358,891,2037
741,2013-01-02,1,262991,696,1842
742,2013-01-02,1,264299,222,1368
743,2013-01-02,1,264300,797,1943
744,2013-01-02,1,264452,352,1498
745,2013-01-02,1,264576,565,1711
746,2013-01-02,1,264751,965,2111
747,2013-01-02,1,264752,310,1456
748,2013-01-02,1,264753,543,1689
749,2013-01-02,1,265237,82,1228
750,2013-01-02,1,265254,307,1453
751,2013-01-02,1,265258,628,1774
752,2013-01-02,1,265279,141,1287
753,2013-01-02,1,265382,303,1449
754,2013-01-02,1,265559,932,2078
755,2013-01-02,1,265672,603,1749
756,2013-01-02,1,265700,796,1942
757,2013-01-02,1,268440,765,1911
758,2013-01-02,1,268443,206,1352
759,2013-01-02,1,268623,852,1998
760,2013-01-02,1,268662,336,1482
761,2013-01-02,1,268664,815,1961
762,2013-01-02,1,268676,881,2027
763,2013-01-02,1,269029,604,1750
764,2013-01-02,1,269084,540,1686
765,2013-01-02,1,270522,926,2072
766,2013-01-02,1,271478,887,2033
767,2013-01-02,1,271479,410,1556
768,2013-01-02,1,273528,195,1341
769,2013-01-02,1,273859,486,1632
770,2013-01-02,1,275823,582,1728
771,2013-01-02,1,279157,258,1404
772,2013-01-02,1,279494,455,1601
773,2013-01-02,1,302952,758,1904
774,2013-01-02,1,302997,786,1932
775,2013-01-02,1,302998,987,2133
776,2013-01-02,1,305079,760,1906
777,2013-01-02,1,305080,30,1176
778,2013-01-02,1,305227,218,1364
779,2013-01-02,1,305229,132,1278
780,2013-01-02,1,305341,144,1290
781,2013-01-02,1,305344,762,1908
782,2013-01-02,1,308726,836,1982
783,2013-01-02,1,308766,452,1598
784,2013-01-02,1,308924,281,1427
785,2013-01-02,1,310644,388,1534
786,2013-01-02,1,310647,579,1725
787,2013-01-02,1,310671,12,1158
788,2013-01-02,1,311954,706,1852
789,2013-01-02,1,311994,246,1392
790,2013-01-02,1,312113,769,1915
791,2013-01-02,1,312324,801,1947
792,2013-01-02,1,312596,304,1450
793,2013-01-02,1,314384,664,1810
794,2013-01-02,1,314570,4,1150
795,2013-01-02,1,314881,459,1605
796,2013-01-02,1,315176,472,1618
797,2013-01-02,1,315178,337,1483
798,2013-01-02,1,315179,241,1387
799,2013-01-02,1,315180,201,1347
800,2013-01-02,1,315220,298,1444
801,2013-01-02,1,315221,990,2136
802,2013-01-02,1,315277,3,1149
803,2013-01-02,1,315279,156,1302
804,2013-01-02,1,315320,901,2047
805,2013-01-02,1,315322,779,1925
806,2013-01-02,1,315463,672,1818
807,2013-01-02,1,315474,518,1664
808,2013-01-02,1,315712,753,1899
809,2013-01-02,1,315713,132,1278
810,2013-01-02,1,317285,464,1610
811,2013-01-02,1,318787,331,1477
812,2013-01-02,1,318847,613,1759
813,2013-01-02,1,318932,14,1160
814,2013-01-02,1,318935,397,1543
815,2013-01-02,1,319093,854,2000
816,2013-01-02,1,319094,817,1963
817,2013-01-02,1,319095,453,1599
818,2013-01-02,1,320682,693,1839
819,2013-01-02,1,322095,139,1285
820,2013-01-02,1,323013,63,1209
821,2013-01-02,1,323921,824,1970
822,2013-01-02,1,329070,114,1260
823,2013-01-02,1,329071,217,1363
824,2013-01-02,1,329362,108,1254
825,2013-01-02,1,329397,313,1459
826,2013-01-02,1,346065,814,1960
827,2013-01-02,1,346066,137,1283
828,2013-01-02,1,352513,136,1282
829,2013-01-02,1,354922,968,2114
830,2013-01-02,1,355090,423,1569
831,2013-01-02,1,355091,470,1616
832,2013-01-02,1,357996,264,1410
833,2013-01-02,1,358096,456,1602
834,2013-01-02,1,358231,421,1567
835,2013-01-02,1,358232,660,1806
836,2013-01-02,1,358264,95,1241
837,2013-01-02,1,358272,293,1439
838,2013-01-02,1,358515,811,1957
839,2013-01-02,1,358519,542,1688
840,2013-01-02,1,358561,934,2080
841,2013-01-02,1,359913,709,1855
842,2013-01-02,1,360313,574,1720
843,2013-01-02,1,360314,207,1353
844,2013-01-02,1,360703,389,1535
845,2013-01-02,1,360704,304,1450
846,2013-01-02,1,361502,66,1212
847,2013-01-02,1,362035,348,1494
848,2013-01-02,1,362548,606,1752
849,2013-01-02,1,363049,859,2005
850,2013-01-02,1,363868,769,1915
851,2013-01-02,1,363889,597,1743
852,2013-01-02,1,363895,857,2003
853,2013-01-02,1,364413,265,1411
854,2013-01-02,1,364606,952,2098
855,2013-01-02,1,364724,8,1154
856,2013-01-02,1,364738,231,1377
857,2013-01-02,1,364829,536,1682
858,2013-01-02,1,364832,581,1727
859,2013-01-02,1,364834,288,1434
860,2013-01-02,1,364865,734,1880
861,2013-01-02,1,365138,630,1776
862,2013-01-02,1,365139,880,2026
863,2013-01-02,1,365140,204,1350
864,2013-01-02,1,365264,482,1628
865,2013-01-02,1,368136,12,1158
866,2013-01-02,1,368140,655,1801
867,2013-01-02,1,368213,515,1661
868,2013-01-02,1,368260,321,1467
869,2013-01-02,1,368419,95,1241
870,2013-01-02,1,368424,508,1654
871,2013-01-02,1,368624,488,1634
872,2013-01-02,1,368628,653,1799
873,2013-01-02,1,369432,526,1672
874,2013-01-02,1,370042,842,1988
875,2013-01-02,1,371130,782,1928
876,2013-01-02,1,371218,618,1764
877,2013-01-02,1,371437,861,2007
878,2013-01-02,1,371438,514,1660
879,2013-01-02,1,372924,750,1896
880,2013-01-02,1,373152,149,1295
881,2013-01-02,1,374464,898,2044
882,2013-01-02,1,376427,20,1166
883,2013-01-02,1,378332,293,1439
884,2013-01-02,1,378685,267,1413
885,2013-01-02,1,401817,414,1560
886,2013-01-02,1,401911,101,1247
887,2013-01-02,1,402136,172,1318
888,2013-01-02,1,402174,337,1483
889,2013-01-02,1,402175,200,1346
890,2013-01-02,1,404336,668,1814
891,2013-01-02,1,405304,943,2089
892,2013-01-02,1,406965,508,1654
893,2013-01-02,1,407499,660,1806
894,2013-01-02,1,407608,604,1750
895,2013-01-02,1,407769,722,1868
896,2013-01-02,1,409738,33,1179
897,2013-01-02,1,409739,64,1210
898,2013-01-02,1,409904,691,1837
899,2013-01-02,1,410257,942,2088
900,2013-01-02,1,410866,711,1857
901,2013-01-02,1,411487,418,1564
902,2013-01-02,1,411555,881,2027
903,2013-01-02,1,413986,954,2100
904,2013-01-02,1,413987,148,1294
905,2013-01-02,1,414305,577,1723
906,2013-01-02,1,414353,270,1416
907,2013-01-02,1,414354,828,1974
908,2013-01-02,1,414421,438,1584
909,2013-01-02,1,414426,776,1922
910,2013-01-02,1,414454,306,1452
911,2013-01-02,1,414478,949,2095
912,2013-01-02,1,414620,404,1550
913,2013-01-02,1,414621,430,1576
914,2013-01-02,1,414623,181,1327
915,2013-01-02,1,414750,259,1405
916,2013-01-02,1,414752,806,1952
917,2013-01-02,1,414888,341,1487
918,2013-01-02,1,417765,138,1284
919,2013-01-02,1,417835,714,1860
920,2013-01-02,1,418025,598,1744
921,2013-01-02,1,418026,26,1172
922,2013-01-02,1,418235,609,1755
923,2013-01-02,1,420720,495,1641
924,2013-01-02,1,421066,532,1678
925,2013-01-02,1,422452,200,1346
926,2013-01-02,1,426155,605,1751
927,2013-01-02,1,428054,702,1848
928,2013-01-02,1,428394,304,1450
929,2013-01-02,1,452022,251,1397
930,2013-01-02,1,452212,722,1868
931,2013-01-02,1,454326,69,1215
932,2013-01-02,1,454426,154,1300
933,2013-01-02,1,454589,614,1760
934,2013-01-02,1,454596,473,1619
935,2013-01-02,1,456870,701,1847
936,2013-01-02,1,456875,75,1221
937,2013-01-02,1,457424,562,1708
938,2013-01-02,1,457425,632,1778
939,2013-01-02,1,457556,861,2007
940,2013-01-02,1,457688,916,2062
941,2013-01-02,1,457928,214,1360
942,2013-01-02,1,459762,909,2055
943,2013-01-02,1,460804,144,1290
944,2013-01-02,1,462673,689,1835
945,2013-01-02,1,463458,701,1847
946,2013-01-02,1,463598,275,1421
947,2013-01-02,1,463816,362,1508
948,2013-01-02,1,463901,72,1218
949,2013-01-02,1,463903,220,1366
950,2013-01-02,1,464302,558,1704
951,2013-01-02,1,464333,732,1878
952,2013-01-02,1,464336,856,2002
953,2013-01-02,1,464339,961,2107
954,2013-01-02,1,464356,723,1869
955,2013-01-02,1,464374,922,2068
956,2013-01-02,1,464385,408,1554
957,2013-01-02,1,464536,121,1267
958,2013-01-02,1,464940,537,1683
959,2013-01-02,1,467808,80,1226
960,2013-01-02,1,468057,367,1513
961,2013-01-02,1,468058,332,1478
962,2013-01-02,1,469643,365,1511
963,2013-01-02,1,470624,418,1564
964,2013-01-02,1,470625,315,1461
965,2013-01-02,1,470762,301,1447
966,2013-01-02,1,471980,1,1147
967,2013-01-02,1,471985,178,1324
968,2013-01-02,1,472526,838,1984
969,2013-01-02,1,472658,567,1713
970,2013-01-02,1,476261,388,1534
971,2013-01-02,1,502224,129,1275
972,2013-01-02,1,502227,714,1860
973,2013-01-02,1,502230,680,1826
974,2013-01-02,1,502331,355,1501
975,2013-01-02,1,506717,249,1395
976,2013-01-02,1,507354,694,1840
977,2013-01-02,1,507457,734,1880
978,2013-01-02,1,507478,445,1591
979,2013-01-02,1,507479,876,2022
980,2013-01-02,1,507641,664,1810
981,2013-01-02,1,507867,903,2049
982,2013-01-02,1,507870,220,1366
983,2013-01-02,1,507927,435,1581
984,2013-01-02,1,507969,194,1340
985,2013-01-02,1,508069,72,1218
986,2013-01-02,1,508947,909,2055
987,2013-01-02,1,510054,504,1650
988,2013-01-02,1,510055,694,1840
989,2013-01-02,1,510057,479,1625
990,2013-01-02,1,513379,274,1420
991,2013-01-02,1,513853,33,1179
992,2013-01-02,1,513855,791,1937
993,2013-01-02,1,514144,672,1818
994,2013-01-02,1,514149,961,2107
995,2013-01-02,1,514172,184,1330
996,2013-01-02,1,514242,141,1287
997,2013-01-02,1,514327,498,1644
998,2013-01-02,1,514446,263,1409
999,2013-01-02,1,514597,514,1660
1000,2013-01-02,1,514757,4,1150
1001,2013-01-02,1,517615,58,1204
1002,2013-01-02,1,517903,347,1493
1003,2013-01-02,1,517904,548,1694
1004,2013-01-02,1,517905,698,1844
1005,2013-01-02,1,517906,500,1646
1006,2013-01-02,1,517909,56,1202
1007,2013-01-02,1,518091,606,1752
1008,2013-01-02,1,518094,554,1700
1009,2013-01-02,1,519560,439,1585
1010,2013-01-02,1,521818,236,1382
1011,2013-01-02,1,522383,198,1344
1012,2013-01-02,1,522721,220,1366
1013,2013-01-02,1,522941,374,1520
1014,2013-01-02,1,523054,509,1655
1015,2013-01-02,1,525887,556,1702
1016,2013-01-02,1,525902,776,1922
1017,2013-01-02,1,527757,325,1471
1018,2013-01-02,1,554048,565,1711
1019,2013-01-02,1,554049,379,1525
1020,2013-01-02,1,554143,329,1475
1021,2013-01-02,1,556698,59,1205
1022,2013-01-02,1,557256,723,1869
1023,2013-01-02,1,557257,321,1467
1024,2013-01-02,1,557285,359,1505
1025,2013-01-02,1,557286,385,1531
1026,2013-01-02,1,557305,826,1972
1027,2013-01-02,1,557408,444,1590
1028,2013-01-02,1,557420,400,1546
1029,2013-01-02,1,557810,108,1254
1030,2013-01-02,1,558730,643,1789
1031,2013-01-02,1,559044,706,1852
1032,2013-01-02,1,559494,142,1288
1033,2013-01-02,1,559680,289,1435
1034,2013-01-02,1,559682,280,1426
1035,2013-01-02,1,559870,357,1503
1036,2013-01-02,1,559872,365,1511
1037,2013-01-02,1,559873,315,1461
1038,2013-01-02,1,563654,539,1685
1039,2013-01-02,1,563966,313,1459
1040,2013-01-02,1,564110,600,1746
1041,2013-01-02,1,564272,606,1752
1042,2013-01-02,1,564274,686,1832
1043,2013-01-02,1,564287,275,1421
1044,2013-01-02,1,564288,890,2036
1045,2013-01-02,1,564533,9,1155
1046,2013-01-02,1,564534,491,1637
1047,2013-01-02,1,567579,188,1334
1048,2013-01-02,1,567588,753,1899
1049,2013-01-02,1,567623,132,1278
1050,2013-01-02,1,567778,58,1204
1051,2013-01-02,1,567779,837,1983
1052,2013-01-02,1,567787,479,1625
1053,2013-01-02,1,568133,38,1184
1054,2013-01-02,1,570869,156,1302
1055,2013-01-02,1,570917,40,1186
1056,2013-01-02,1,570922,963,2109
1057,2013-01-02,1,572838,344,1490
1058,2013-01-02,1,574898,476,1622
1059,2013-01-02,1,575630,947,2093
1060,2013-01-02,1,575863,546,1692
1061,2013-01-02,1,575875,896,2042
1062,2013-01-02,1,575876,28,1174
1063,2013-01-02,1,577740,763,1909
1064,2013-01-02,1,577741,838,1984
1065,2013-01-02,1,577743,373,1519
1066,2013-01-02,1,577745,938,2084
1067,2013-01-02,1,578097,34,1180
1068,2013-01-02,1,578467,536,1682
1069,2013-01-02,1,580929,266,1412
1070,2013-01-02,1,581078,335,1481
1071,2013-01-02,1,581742,902,2048
1072,2013-01-02,1,582863,815,1961
1073,2013-01-02,1,582864,212,1358
1074,2013-01-02,1,582865,712,1858
1075,2013-01-02,1,583795,350,1496
1076,2013-01-02,1,583797,275,1421
1077,2013-01-02,1,583799,593,1739
1078,2013-01-02,1,583868,681,1827
1079,2013-01-02,1,583925,403,1549
1080,2013-01-02,1,583931,297,1443
1081,2013-01-02,1,583973,235,1381
1082,2013-01-02,1,584026,49,1195
1083,2013-01-02,1,584027,407,1553
1084,2013-01-02,1,584028,160,1306
1085,2013-01-02,1,584076,647,1793
1086,2013-01-02,1,584078,804,1950
1087,2013-01-02,1,584099,512,1658
1088,2013-01-02,1,584188,115,1261
1089,2013-01-02,1,586823,402,1548
1090,2013-01-02,1,586911,614,1760
1091,2013-01-02,1,586969,459,1605
1092,2013-01-02,1,587069,962,2108
1093,2013-01-02,1,587156,757,1903
1094,2013-01-02,1,589403,148,1294
1095,2013-01-02,1,592801,619,1765
1096,2013-01-02,1,592942,540,1686
1097,2013-01-02,1,594045,28,1174
1098,2013-01-02,1,598414,985,2131
1099,2013-01-02,1,598492,97,1243
1100,2013-01-02,1,617096,13,1159
1101,2013-01-02,1,617763,503,1649
1102,2013-01-02,1,619969,929,2075
1103,2013-01-02,1,621300,950,2096
1104,2013-01-02,1,623316,26,1172
1105,2013-01-02,1,627263,308,1454
1106,2013-01-02,1,627887,618,1764
1107,2013-01-02,1,633996,22,1168
1108,2013-01-02,1,634008,181,1327
1109,2013-01-02,1,634009,578,1724
1110,2013-01-02,1,634010,676,1822
1111,2013-01-02,1,634014,180,1326
1112,2013-01-02,1,634015,642,1788
1113,2013-01-02,1,634054,443,1589
1114,2013-01-02,1,637016,568,1714
1115,2013-01-02,1,638240,183,1329
1116,2013-01-02,1,638296,842,1988
1117,2013-01-02,1,638327,903,2049
1118,2013-01-02,1,639586,306,1452
1119,2013-01-02,1,641042,636,1782
1120,2013-01-02,1,645294,776,1922
1121,2013-01-02,1,648313,42,1188
1122,2013-01-02,1,651326,475,1621
1123,2013-01-02,1,651523,360,1506
1124,2013-01-02,1,655427,124,1270
1125,2013-01-02,1,655749,411,1557
1126,2013-01-02,1,657869,628,1774
1127,2013-01-02,1,658608,89,1235
1128,2013-01-02,1,660502,652,1798
1129,2013-01-02,1,660503,302,1448
1130,2013-01-02,1,664537,797,1943
1131,2013-01-02,1,664539,657,1803
1132,2013-01-02,1,664543,470,1616
1133,2013-01-02,1,664545,70,1216
1134,2013-01-02,1,668752,523,1669
1135,2013-01-02,1,668753,170,1316
1136,2013-01-02,1,671039,122,1268
1137,2013-01-02,1,671079,658,1804
1138,2013-01-02,1,671083,542,1688
1139,2013-01-02,1,671084,281,1427
1140,2013-01-02,1,671684,632,1778
1141,2013-01-02,1,671699,810,1956
1142,2013-01-02,1,671708,742,1888
1143,2013-01-02,1,679926,907,2053
1144,2013-01-02,1,681606,968,2114
1145,2013-01-02,1,682321,876,2022
1146,2013-01-02,1,683721,242,1388
1147,2013-01-02,1,683722,247,1393
1148,2013-01-02,1,683723,549,1695
1149,2013-01-02,1,686036,592,1738
1150,2013-01-02,1,691945,770,1916
1151,2013-01-02,1,692104,473,1619
1152,2013-01-02,1,692105,233,1379
1153,2013-01-02,1,692106,92,1238
1154,2013-01-02,1,692531,448,1594
1155,2013-01-02,1,692537,119,1265
1156,2013-01-02,1,695758,849,1995
1157,2013-01-02,1,699686,778,1924
1158,2013-01-02,1,699688,153,1299
1159,2013-01-02,1,699692,535,1681
1160,2013-01-02,1,699693,123,1269
1161,2013-01-02,1,699703,759,1905
1162,2013-01-02,1,700609,208,1354
1163,2013-01-02,1,716241,589,1735
1164,2013-01-02,1,716242,367,1513
1165,2013-01-02,1,716245,79,1225
1166,2013-01-02,1,716250,830,1976
1167,2013-01-02,1,723184,707,1853
1168,2013-01-02,1,723210,646,1792
1169,2013-01-02,1,724003,231,1377
1170,2013-01-02,1,724359,107,1253
1171,2013-01-02,1,724360,534,1680
1172,2013-01-02,1,724403,10,1156
1173,2013-01-02,1,724498,809,1955
1174,2013-01-02,1,729337,465,1611
1175,2013-01-02,1,730259,559,1705
1176,2013-01-02,1,732006,166,1312
1177,2013-01-02,1,732007,150,1296
1178,2013-01-02,1,736128,592,1738
1179,2013-01-02,1,740713,171,1317
1180,2013-01-02,1,740714,298,1444
1181,2013-01-02,1,740722,666,1812
1182,2013-01-02,1,740723,425,1571
1183,2013-01-02,1,741201,615,1761
1184,2013-01-02,1,742738,833,1979
1185,2013-01-02,1,743494,466,1612
1186,2013-01-02,1,743496,274,1420
1187,2013-01-02,1,743497,407,1553
1188,2013-01-02,1,749421,66,1212
1189,2013-01-02,1,750856,305,1451
1190,2013-01-02,1,750857,480,1626
1191,2013-01-02,1,752987,709,1855
1192,2013-01-02,1,757880,375,1521
1193,2013-01-02,1,757888,886,2032
1194,2013-01-02,1,759651,311,1457
1195,2013-01-02,1,759694,797,1943
1196,2013-01-02,1,759697,700,1846
1197,2013-01-02,1,759698,529,1675
1198,2013-01-02,1,759893,848,1994
1199,2013-01-02,1,759894,824,1970
1200,2013-01-02,1,762405,382,1528
1201,2013-01-02,1,764438,109,1255
1202,2013-01-02,1,764439,360,1506
1203,2013-01-02,1,765517,337,1483
1204,2013-01-02,1,765518,112,1258
1205,2013-01-02,1,765520,156,1302
1206,2013-01-02,1,767183,846,1992
1207,2013-01-02,1,769312,743,1889
1208,2013-01-02,1,769314,588,1734
1209,2013-01-02,1,770453,621,1767
1210,2013-01-02,1,770463,35,1181
1211,2013-01-02,1,771156,221,1367
1212,2013-01-02,1,771157,2,1148
1213,2013-01-02,1,776057,688,1834
1214,2013-01-02,1,781794,999,2145
1215,2013-01-02,1,781796,108,1254
1216,2013-01-02,1,781797,116,1262
1217,2013-01-02,1,781798,987,2133
1218,2013-01-02,1,783243,856,2002
1219,2013-01-02,1,789223,713,1859
1220,2013-01-02,1,789224,587,1733
1221,2013-01-02,1,793341,827,1973
1222,2013-01-02,1,793346,64,1210
1223,2013-01-02,1,794245,984,2130
1224,2013-01-02,1,795610,438,1584
1225,2013-01-02,1,795611,805,1951
1226,2013-01-02,1,795612,122,1268
1227,2013-01-02,1,796394,210,1356
1228,2013-01-02,1,796395,530,1676
1229,2013-01-02,1,796396,432,1578
1230,2013-01-02,1,799461,905,2051
1231,2013-01-02,1,801217,257,1403
1232,2013-01-02,1,801934,759,1905
1233,2013-01-02,1,802831,279,1425
1234,2013-01-02,1,802832,762,1908
1235,2013-01-02,1,804503,385,1531
1236,2013-01-02,1,804932,493,1639
1237,2013-01-02,1,805788,477,1623
1238,2013-01-02,1,807493,610,1756
1239,2013-01-02,1,809183,24,1170
1240,2013-01-02,1,809882,344,1490
1241,2013-01-02,1,812716,943,2089
1242,2013-01-02,1,812725,412,1558
1243,2013-01-02,1,812726,521,1667
1244,2013-01-02,1,812751,48,1194
1245,2013-01-02,1,812757,122,1268
1246,2013-01-02,1,813167,270,1416
1247,2013-01-02,1,813769,14,1160
1248,2013-01-02,1,816606,805,1951
1249,2013-01-02,1,816679,74,1220
1250,2013-01-02,1,818590,344,1490
1251,2013-01-02,1,819194,506,1652
1252,2013-01-02,1,819209,463,1609
1253,2013-01-02,1,819228,433,1579
1254,2013-01-02,1,819230,942,2088
1255,2013-01-02,1,819231,371,1517
1256,2013-01-02,1,819932,394,1540
1257,2013-01-02,1,819934,26,1172
1258,2013-01-02,1,820645,994,2140
1259,2013-01-02,1,821186,400,1546
1260,2013-01-02,1,823245,187,1333
1261,2013-01-02,1,827911,533,1679
1262,2013-01-02,1,828204,177,1323
1263,2013-01-02,1,828630,601,1747
1264,2013-01-02,1,828632,366,1512
1265,2013-01-02,1,829389,389,1535
1266,2013-01-02,1,830624,90,1236
1267,2013-01-02,1,830797,929,2075
1268,2013-01-02,1,830806,594,1740
1269,2013-01-02,1,833396,805,1951
1270,2013-01-02,1,833644,320,1466
1271,2013-01-02,1,838215,606,1752
1272,2013-01-02,1,838216,895,2041
1273,2013-01-02,1,838217,749,1895
1274,2013-01-02,1,838406,537,1683
1275,2013-01-02,1,838407,705,1851
1276,2013-01-02,1,838408,913,2059
1277,2013-01-02,1,838409,948,2094
1278,2013-01-02,1,838412,714,1860
1279,2013-01-02,1,838413,88,1234
1280,2013-01-02,1,838415,288,1434
1281,2013-01-02,1,838875,836,1982
1282,2013-01-02,1,839362,974,2120
1283,2013-01-02,1,839363,536,1682
1284,2013-01-02,1,839367,549,1695
1285,2013-01-02,1,839545,151,1297
1286,2013-01-02,1,841197,181,1327
1287,2013-01-02,1,841514,929,2075
1288,2013-01-02,1,841570,599,1745
1289,2013-01-02,1,841607,801,1947
1290,2013-01-02,1,841612,760,1906
1291,2013-01-02,1,841614,291,1437
1292,2013-01-02,1,841667,354,1500
1293,2013-01-02,1,841841,461,1607
1294,2013-01-02,1,841842,691,1837
1295,2013-01-02,1,843411,319,1465
1296,2013-01-02,1,843585,400,1546
1297,2013-01-02,1,843610,121,1267
1298,2013-01-02,1,844017,477,1623
1299,2013-01-02,1,844019,735,1881
1300,2013-01-02,1,846163,315,1461
1301,2013-01-02,1,846565,397,1543
1302,2013-01-02,1,847859,745,1891
1303,2013-01-02,1,847863,560,1706
1304,2013-01-02,1,847894,485,1631
1305,2013-01-02,1,848765,247,1393
1306,2013-01-02,1,848953,796,1942
1307,2013-01-02,1,849095,440,1586
1308,2013-01-02,1,849139,246,1392
1309,2013-01-02,1,849142,812,1958
1310,2013-01-02,1,849312,376,1522
1311,2013-01-02,1,850333,857,2003
1312,2013-01-02,1,850460,646,1792
1313,2013-01-02,1,850542,477,1623
1314,2013-01-02,1,851982,930,2076
1315,2013-01-02,1,852110,167,1313
1316,2013-01-02,1,852620,843,1989
1317,2013-01-02,1,852937,913,2059
1318,2013-01-02,1,852938,566,1712
1319,2013-01-02,1,853195,654,1800
1320,2013-01-02,1,853196,334,1480
1321,2013-01-02,1,856687,345,1491
1322,2013-01-02,1,859932,417,1563
1323,2013-01-02,1,859966,3,1149
1324,2013-01-02,1,862213,764,1910
1325,2013-01-02,1,862454,18,1164
1326,2013-01-02,1,864290,217,1363
1327,2013-01-02,1,864508,53,1199
1328,2013-01-02,1,864510,695,1841
1329,2013-01-02,1,864511,504,1650
1330,2013-01-02,1,865147,955,2101
1331,2013-01-02,1,865155,67,1213
1332,2013-01-02,1,866927,518,1664
1333,2013-01-02,1,868529,122,1268
1334,2013-01-02,1,870544,209,1355
1335,2013-01-02,1,870545,840,1986
1336,2013-01-02,1,870546,942,2088
1337,2013-01-02,1,870938,299,1445
1338,2013-01-02,1,871118,605,1751
1339,2013-01-02,1,871421,748,1894
